Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,Sales_Category
41061,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,60,30,90,38,414,55,12,20,93,35,Low
41061,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,300,360,270,660,244,1213,288,75,192,532,96,High
41061,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,100,130,100,230,83,574,107,27,68,190,39,Medium
41061,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,50,40,80,36,828,53,10,31,89,22,Low
41061,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,40,60,40,100,48,593,63,15,35,111,28,Low
41061,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,30,50,40,80,37,876,55,10,34,92,21,Low
41061,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,80,90,60,170,65,1042,77,20,36,142,41,Medium
41061,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,50,80,50,130,46,367,62,15,19,108,43,Low
41061,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,40,80,50,120,56,302,82,17,42,138,40,Medium
41061,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,50,80,50,130,62,436,94,20,42,156,52,Medium
41061,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,90,30,-10,120,116,1142,25,35,-33,141,58,Medium
41061,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,30,50,0,80,52,313,73,47,-3,125,76,Medium
41061,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,40,20,60,41,239,55,13,14,96,41,Low
41061,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,20,30,10,50,35,204,43,13,-3,78,46,Low
41061,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,120,70,210,76,580,93,28,32,169,61,Medium
41061,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,240,260,180,500,260,1715,261,72,165,521,96,High
41061,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,130,200,50,330,144,874,201,131,36,345,165,High
41061,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,260,340,230,600,272,1616,362,89,240,634,122,High
41061,West,Major Market,Amaretto,Beans,Coffee,California,Regular,170,-50,-110,120,141,1514,-45,45,-113,96,68,Low
41061,West,Major Market,Colombian,Beans,Coffee,California,Regular,440,670,500,1110,356,2476,534,124,357,890,177,High
41061,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,100,160,140,260,123,947,178,34,133,301,45,High
41061,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,200,260,190,460,244,1213,288,75,192,532,96,High
41061,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,70,90,60,160,83,574,107,27,67,190,40,Medium
41061,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,70,110,90,180,113,897,163,31,120,276,43,High
41061,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,60,90,80,150,94,562,136,26,98,230,38,High
41061,West,Major Market,Green Tea,Leaves,Tea,California,Regular,30,60,30,90,54,641,81,17,32,135,49,Medium
41061,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,250,-40,-140,210,200,2393,-31,66,-142,169,111,Medium
41061,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,602,43,0,31,43,12,Low
41061,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,20,30,20,50,23,843,35,6,18,58,17,Low
41061,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,20,30,20,50,21,798,32,5,15,53,17,Low
41061,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,20,100,36,236,46,13,0,82,46,Low
41061,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,120,180,50,300,144,874,201,131,37,345,164,High
41061,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,170,250,170,420,200,1095,278,66,166,478,112,High
41061,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,120,180,130,300,141,764,204,45,136,345,68,High
41061,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,170,260,190,430,272,1616,362,89,241,634,121,High
41061,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,170,180,120,350,260,1715,261,72,165,521,96,High
41061,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,170,-170,-250,0,271,4507,-271,102,-369,37,135,Low
41061,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,40,40,20,80,32,996,38,9,8,70,30,Low
41061,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,40,70,30,110,51,396,64,19,11,115,53,Medium
41061,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,40,70,40,110,50,397,68,16,24,118,44,Medium
41061,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,140,140,90,280,149,1245,149,41,83,298,66,High
41061,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,50,80,30,130,44,496,63,40,-6,107,69,Low
41061,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,50,90,40,140,47,456,65,15,4,112,61,Low
41061,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,40,40,60,28,816,41,7,22,69,19,Low
41061,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,30,50,30,80,43,597,56,14,30,99,26,Low
41061,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,10,10,10,20,18,478,26,5,9,44,17,Low
41061,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,70,110,70,180,111,767,167,36,100,278,67,High
41061,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,70,120,80,190,118,636,164,36,105,282,59,High
41061,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,40,70,40,110,38,414,55,12,20,93,35,Low
41061,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,40,60,40,100,48,593,62,15,34,110,28,Low
41061,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,50,70,20,120,59,377,74,22,18,133,56,Medium
41061,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,70,90,60,160,81,1046,96,25,49,177,47,Medium
41061,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,90,150,110,240,79,425,114,25,66,193,48,High
41061,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,70,130,90,200,92,1102,140,30,79,232,61,High
41061,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,30,60,50,90,43,822,64,12,40,107,24,Low
41061,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,30,50,30,80,47,371,78,14,41,125,37,Medium
41061,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,20,40,20,60,40,443,59,12,24,99,35,Low
41061,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,30,50,0,80,53,597,75,48,-3,128,78,Medium
41061,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,130,200,90,330,110,665,154,100,24,264,130,High
41091,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,130,80,250,145,1304,146,40,81,291,65,High
41091,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,50,0,80,39,517,56,36,-10,95,66,Low
41091,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,40,50,20,90,47,420,63,15,21,110,42,Low
41091,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,60,20,100,51,419,64,19,12,115,52,Medium
41091,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,50,20,90,50,1051,59,15,23,109,36,Low
41091,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,41,592,53,13,27,94,26,Low
41091,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,100,170,140,270,94,608,136,26,98,230,38,High
41091,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,90,50,150,52,668,79,17,31,131,48,Medium
41091,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,130,190,150,320,127,1007,185,35,139,312,46,High
41091,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,110,150,120,260,104,952,152,29,111,256,41,High
41091,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,90,110,80,200,87,564,112,28,71,199,41,High
41091,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,80,140,120,220,104,952,152,29,111,256,41,High
41091,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,100,70,170,87,564,112,28,72,199,40,High
41091,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,100,170,150,270,127,1007,185,35,139,312,46,High
41091,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,80,120,90,200,94,608,136,26,99,230,37,High
41091,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,40,70,30,110,52,668,79,17,31,131,48,Medium
41091,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,330,470,340,800,291,1742,387,96,259,678,128,High
41091,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,300,320,220,620,266,1819,266,74,168,532,98,High
41091,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,160,230,170,390,154,833,222,49,150,376,72,High
41091,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,250,340,230,590,238,1190,329,78,208,567,121,High
41091,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,250,340,240,590,291,1742,387,96,258,678,129,High
41091,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,130,200,150,330,154,833,222,49,150,376,72,High
41091,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,220,240,150,460,266,1819,266,74,167,532,99,High
41091,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,230,290,170,520,270,1834,332,102,197,602,135,High
41091,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,30,20,50,20,808,29,5,13,49,16,Low
41091,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,559,43,0,31,43,12,Low
41091,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,30,20,50,23,605,31,7,12,54,19,Low
41091,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,20,40,30,60,25,854,36,7,17,61,19,Low
41091,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,30,40,20,70,34,1010,41,10,9,75,32,Low
41091,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,50,70,10,120,59,338,82,53,-1,141,83,Medium
41091,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,100,40,0,140,120,1334,49,37,-12,169,61,Medium
41091,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,60,30,90,44,258,59,14,17,103,42,Low
41091,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,30,40,0,70,40,219,49,15,1,89,48,Low
41091,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,40,0,70,36,252,46,13,0,82,46,Low
41091,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,40,60,40,100,35,894,52,9,32,87,20,Low
41091,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,70,50,110,39,845,57,10,35,96,22,Low
41091,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,70,40,130,60,1070,72,18,32,132,40,Medium
41091,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,80,90,40,170,76,613,93,28,31,169,62,Medium
41091,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,20,20,30,18,486,26,5,9,44,17,Low
41091,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,10,40,40,50,23,868,34,6,16,57,18,Low
41091,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,90,160,100,250,114,822,172,37,104,286,68,High
41091,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,120,170,110,290,141,692,195,43,128,336,67,High
41091,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,160,180,120,340,145,1304,146,40,81,291,65,High
41091,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,80,30,130,51,419,64,19,11,115,53,Medium
41091,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,40,70,40,110,47,420,63,15,20,110,43,Low
41091,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,30,50,30,80,34,432,51,10,18,85,33,Low
41091,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,50,0,90,39,517,56,36,-9,95,65,Low
41091,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,30,60,40,90,39,380,65,12,29,104,36,Low
41091,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,50,70,60,120,59,870,85,16,58,144,27,Medium
41091,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,40,10,70,36,462,54,11,21,90,33,Low
41091,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,40,50,0,90,47,622,66,42,-6,113,72,Low
41091,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,130,90,220,86,1081,103,26,56,189,47,Medium
41091,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,80,60,130,50,587,65,16,36,115,29,Medium
41091,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,70,20,130,59,403,74,22,18,133,56,Medium
41091,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,130,180,60,310,124,717,173,112,32,297,141,High
41091,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,100,130,80,230,97,575,130,32,71,227,59,High
41091,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,30,60,50,90,35,894,52,9,32,87,20,Low
41091,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,30,20,50,20,814,31,5,15,51,16,Low
41091,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,80,40,130,76,613,93,28,32,169,61,Medium
41091,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,40,60,40,100,60,1070,72,18,33,132,39,Medium
41091,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,40,70,20,110,47,622,66,42,-5,113,71,Low
41091,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,50,20,90,43,388,57,14,16,100,41,Low
41091,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,80,130,90,210,90,1148,135,29,75,225,60,High
41091,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,40,70,50,110,45,885,65,12,41,110,24,Low
41091,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,60,90,70,150,59,870,85,16,58,144,27,Medium
41091,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,30,50,30,80,50,587,65,16,36,115,29,Medium
41091,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,60,30,100,59,403,74,22,19,133,55,Medium
41091,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,60,80,50,140,86,1081,103,26,55,189,48,Medium
41091,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,110,180,60,290,124,717,173,112,32,297,141,High
41091,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,90,130,80,220,97,575,130,32,71,227,59,High
41091,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,100,170,120,270,114,822,172,37,104,286,68,High
41091,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,130,180,130,310,141,692,195,43,129,336,66,High
41091,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,20,40,30,60,23,868,34,6,16,57,18,Low
41091,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,10,30,20,40,18,486,26,5,9,44,17,Low
41091,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,50,20,80,51,419,64,19,11,115,53,Medium
41091,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,30,70,20,100,39,560,72,36,7,111,65,Low
41091,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,130,150,100,280,145,1304,146,40,81,291,65,High
41091,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,40,590,560,630,52,-1493,613,17,564,665,49,High
41091,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,40,30,60,25,854,36,7,17,61,19,Low
41091,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,559,43,0,31,43,12,Low
41091,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,40,10,60,36,252,46,13,0,82,46,Low
41091,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,50,80,10,130,59,338,82,53,-1,141,83,Medium
41091,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,30,50,10,80,40,219,49,15,0,89,49,Low
41091,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,50,90,70,140,61,329,90,19,49,151,41,Medium
41091,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,60,90,60,150,64,467,96,21,43,160,53,Medium
41091,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,130,200,160,330,127,1007,185,35,138,312,47,High
41091,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,110,160,120,270,104,952,152,29,111,256,41,High
41091,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,90,150,120,240,94,608,136,26,98,230,38,High
41091,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,200,410,310,610,270,1781,523,102,388,793,135,High
41091,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,190,-40,-110,150,260,3076,-62,80,-164,198,102,High
41091,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,250,280,190,530,266,1355,280,74,182,546,98,High
41091,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,150,-80,-240,70,162,2321,-85,147,-266,77,181,Low
41091,East,Major Market,Colombian,Beans,Coffee,New York,Regular,340,520,370,860,364,2654,548,127,370,912,178,High
41091,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,70,110,90,180,59,870,85,16,58,144,27,Medium
41091,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,50,70,50,120,40,843,59,11,36,99,23,Low
41091,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,40,60,40,100,46,587,60,15,32,106,28,Low
41091,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,70,90,40,160,76,613,93,28,31,169,62,Medium
41091,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,40,50,0,90,47,-395,66,42,-6,113,72,Low
41091,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,30,50,30,80,39,380,65,12,30,104,35,Low
41091,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,40,20,70,36,462,54,11,21,90,33,Low
41091,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,150,60,10,210,120,1334,49,37,-11,169,60,Medium
41091,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,80,120,70,200,64,467,96,21,44,160,52,Medium
41091,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,20,30,20,50,25,854,36,7,17,61,19,Low
41091,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,30,40,20,70,34,1010,41,10,10,75,31,Low
41091,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,30,40,10,70,40,-258,49,15,1,89,48,Low
41091,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,50,70,0,120,59,338,82,53,-1,141,83,Medium
41091,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,50,20,80,44,258,59,14,18,103,41,Low
41091,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,20,50,40,70,23,868,34,6,16,57,18,Low
41091,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,50,60,40,110,41,592,53,13,28,94,25,Low
41091,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,110,180,60,290,124,717,173,112,32,297,141,High
41091,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,80,30,130,59,403,74,22,19,133,55,Medium
41091,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,120,160,110,280,141,-942,195,43,128,336,67,High
41091,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,20,20,30,18,486,26,5,9,44,17,Low
41091,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,90,150,100,240,114,822,172,37,103,286,69,High
41091,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,100,140,110,240,87,564,112,28,71,199,41,High
41091,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,320,380,290,700,260,1319,307,80,206,567,101,High
41091,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,50,30,80,34,432,51,10,19,85,32,Low
41091,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,40,60,30,100,47,420,63,15,20,110,43,Low
41091,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,40,70,40,110,52,-456,79,17,30,131,49,Medium
41091,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,80,140,120,220,104,952,152,29,112,256,40,High
41091,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,80,110,90,190,94,608,136,26,98,230,38,High
41091,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,70,90,60,160,60,1070,72,18,32,132,40,Medium
41091,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,50,70,40,120,43,388,57,14,16,100,41,Low
41091,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,50,80,60,130,61,329,90,19,48,151,42,Medium
41091,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,50,90,60,140,64,467,96,21,44,160,52,Medium
41091,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,100,40,-10,140,120,1334,49,37,-12,169,61,Medium
41091,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,30,60,10,90,59,338,82,53,0,141,82,Medium
